Category,Message
0,"['[', ""'"", ""'"", ',', ' ', ""'"", 'k', ""'"", ',', ' ', ""'"", 'h', 'e', 'n', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", 'n', 'n', 'e', 'r', ""'"", ']']"
0,"['[', ""'"", ""'"", ',', ' ', ""'"", 'w', ""'"", ',', ' ', ""'"", 'l', 'e', 'p', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", 'e', 'u', ""'"", ',', ' ', ""'"", 'h', 'e', 'r', 'e', ""'"", ']']"
0,"['[', ""'"", 'n', ""'"", ',', ' ', ""'"", 'k', 'e', ""'"", ',', ' ', ""'"", 'n', 'e', ""'"", ',', ' ', ""'"", 'p', 'l', 'n', ""'"", ',', ' ', ""'"", 'f', 'r', ""'"", ',', ' ', ""'"", 'n', 'x', ""'"", ',', ' ', ""'"", 'w', 'k', 'n', ""'"", ',', ' ', ""'"", 'c', 'z', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'w', 'n', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'c', 'e', ""'"", ',', ' ', ""'"", 'w', 'n', ""'"", ',', ' ', ""'"", 'h', 'e', 'n', ""'"", ',', ' ', ""'"", 'k', ""'"", ']']"
0,"['[', ""'"", 'w', 'h', 'e', 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'c', 'h', 'l', ""'"", ',', ' ', ""'"", 'r', 'n', 'g', ""'"", ',', ' ', ""'"", 'w', 'h', 'e', 'r', 'e', ""'"", ',', ' ', ""'"", 'w', 'l', 'l', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'w', 'h', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'w', 'e', 'h', 'e', 'r', ""'"", ',', ' ', ""'"", 'l', 'k', 'e', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'f', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'h', 'v', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'c', 'l', ""'"", ',', ' ', ""'"", 'u', 'p', 'p', 'r', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'l', 'k', 'e', ""'"", ',', ' ', ""'"", 'f', 'r', 'e', 'n', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'c', 'h', 'l', ""'"", ',', ' ', ""'"", 'l', 'l', ""'"", ',', ' ', ""'"", 'h', 'e', 'e', ""'"", ',', ' ', ""'"", 'h', 'n', 'g', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'p', 'r', 'n', ""'"", ']']"
0,"['[', ""'"", 'h', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", 'n', 'n', ""'"", ',', ' ', ""'"", 'l', 'r', 'g', 'u', ""'"", ',', ' ', ""'"", 'h', 'e', 'l', 'n', ""'"", ',', ' ', ""'"", 'k', 'h', ""'"", ',', ' ', ""'"", 'c', 'h', 'k', 'k', 'u', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'h', 'r', 'e', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'h', 'n', 'g', ""'"", ',', ' ', ""'"", 'w', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'f', 'r', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'l', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'b', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'e', 'v', 'e', 'n', ""'"", ',', ' ', ""'"", 'u', 'e', 'r', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'w', 'r', ""'"", ',', ' ', ""'"", 'b', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'f', ""'"", ',', ' ', ""'"", 'u', 'r', ""'"", ',', ' ', ""'"", 'r', 'u', 'n', 'g', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'u', 'c', 'h', ""'"", ',', ' ', ""'"", 'h', 'w', ""'"", ',', ' ', ""'"", 'c', 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'e', 'l', 'l', ""'"", ',', ' ', ""'"", 'h', 'e', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'h', 'e', 'r', ""'"", ',', ' ', ""'"", 'p', 'l', 'z', ""'"", ',', ' ', ""'"", 'n', 'x', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'u', 'e', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'w', 'r', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'e', 'k', ""'"", ',', ' ', ""'"", 'c', 'h', 'k', 'k', 'u', 'b', ""'"", ']']"
0,"['[', ""'"", 'n', 'c', 'e', ""'"", ',', ' ', ""'"", 'e', 'x', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'w', 'h', 'e', 'n', ""'"", ',', ' ', ""'"", 'u', 'r', 'e', ""'"", ',', ' ', ""'"", 'h', 'e', 'r', 'e', ""'"", ']']"
0,"['[', ""'"", 'h', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'j', 'u', 'e', ""'"", ',', ' ', ""'"", 'w', 'e', 'r', 'e', ""'"", ',', ' ', ""'"", 'e', 'e', 'n', 'g', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", '7', ""'"", ',', ' ', ""'"", 'p', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'e', 'p', 'l', 'n', 'e', ""'"", ',', ' ', ""'"", 'n', 'g', 'h', ""'"", ']']"
1,"['[', ""'"", 'b', ""'"", ',', ' ', ""'"", 'p', 'u', 'b', ""'"", ',', ' ', ""'"", 'q', 'u', 'z', 'w', 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", '£', '1', '0', '0', ""'"", ',', ' ', ""'"", 'h', 'g', 'h', ""'"", ',', ' ', ""'"", 'r', 'e', 'e', ""'"", ',', ' ', ""'"", 'p', 'r', 'z', 'e', ""'"", ',', ' ', ""'"", 'f', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'k', 'n', 'w', ""'"", ',', ' ', ""'"", 'w', 'h', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'n', 'e', 'w', ""'"", ',', ' ', ""'"", 'u', 'c', 'h', 'e', ""'"", ',', ' ', ""'"", 'f', ""'"", ',', ' ', ""'"", 'c', 'r', 'n', 'w', 'l', 'l', ""'"", ',', ' ', ""'"", 'w', 'l', 'l', ""'"", ',', ' ', ""'"", 'b', 'e', ""'"", ',', ' ', ""'"", 'x', ""'"", ',', ' ', ""'"", 'h', 'e', 'r', ""'"", ',', ' ', ""'"", 'f', 'r', ""'"", ',', ' ', ""'"", 'n', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", '8', '2', '2', '7', '7', 'u', 'n', 'u', 'b', ""'"", ',', ' ', ""'"", 'p', ""'"", ',', ' ', ""'"", '£', '1', '5', '0', ""'"", ',', ' ', ""'"", '0', '0', '8', '7', '0', '4', '0', '5', '0', '4', '0', '6', ""'"", ',', ' ', ""'"", 'p', ""'"", ']']"
1,"['[', ""'"", 'h', ""'"", ',', ' ', ""'"", 'w', 'e', 'e', 'k', ""'"", ',', ' ', ""'"", 'v', 'b', ""'"", ',', ' ', ""'"", 'e', 'b', 'e', 'r', ""'"", ',', ' ', ""'"", 'f', 'f', 'e', 'r', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'n', 'w', ""'"", ',', ' ', ""'"", 'c', 'c', 'e', 'b', 'l', 'e', ""'"", ',', ' ', ""'"", 'j', 'u', ""'"", ',', ' ', ""'"", 'c', 'l', 'l', ""'"", ',', ' ', ""'"", '0', '8', '7', '0', '9', '5', '0', '1', '5', '2', '2', ""'"", ',', ' ', ""'"", 'f', 'r', ""'"", ',', ' ', ""'"", 'e', 'l', ""'"", ',', ' ', ""'"", 'v', 'b', ""'"", ',', ' ', ""'"", 'p', 'b', 'x', ""'"", ',', ' ', ""'"", '1', '3', '9', ""'"", ',', ' ', ""'"", 'l', '3', ""'"", ',', ' ', ""'"", '2', 'w', 'u', ""'"", ',', ' ', ""'"", 'n', 'l', ""'"", ',', ' ', ""'"", '£', '1', '5', '0', 'w', 'e', 'e', 'k', ""'"", ',', ' ', ""'"", 'v', 'b', ""'"", ',', ' ', ""'"", 'f', 'f', 'e', 'r', ""'"", ',', ' ', ""'"", 'b', 'l', 'e', ""'"", ']']"
0,"['[', ""'"", 'g', 'h', ""'"", ',', ' ', ""'"", 'v', 'e', ""'"", ',', ' ', ""'"", 'b', 'e', 'e', 'n', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'f', 'r', 'e', 'e', ""'"", ',', ' ', ""'"", 'h', 'n', 'k', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'c', 'u', 'l', ""'"", ',', ' ', ""'"", 'e', 'x', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'b', 'l', 'k', 'e', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'c', 'c', 'u', 'r', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'q', 'u', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'u', 'r', 'e', ""'"", ',', ' ', ""'"", 'w', 'h', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'n', 'g', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'h', 'u', 'g', 'h', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'w', ""'"", ']']"
0,"['[', ""'"", 'h', ""'"", ',', ' ', ""'"", 'e', 'r', ""'"", ',', ' ', ""'"", 'w', 'e', ""'"", ',', ' ', ""'"", 'w', ""'"", ',', ' ', ""'"", 'e', 'r', ""'"", ',', ' ', ""'"", 'w', 'e', ""'"", ',', ' ', ""'"", 'b', 'h', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'h', 'p', 'p', ""'"", ',', ' ', ""'"", 'w', 'h', 'e', 'r', 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'b', 'e', 'r', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'l', 'w', ""'"", ']']"
0,"['[', ""'"", 'h', 'w', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'b', 'e', 'e', 'n', ""'"", ',', ' ', ""'"", 'g', 'e', ""'"", ',', ' ', ""'"", 'h', 'w', ""'"", ',', ' ', ""'"", 'b', 'j', ""'"", ']']"
0,"['[', ""'"", 'p', 'r', 'f', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'h', 'v', 'e', ""'"", ',', ' ', ""'"", 'p', 'e', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'l', 'l', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'p', 'p', 'e', 'r', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'c', 'n', 'g', 'r', ""'"", ',', ' ', ""'"", 'u', 'e', 'n', ""'"", ',', ' ', ""'"", 'e', 'n', 'n', ""'"", ',', ' ', ""'"", 'k', 'l', 'c', 'h', 'u', 'r', ""'"", ',', ' ', ""'"", 'p', 'r', 'f', ""'"", ',', ' ', ""'"", 'g', 'u', ""'"", ',', ' ', ""'"", 'r', 'n', 'g', ""'"", ']']"
0,"['[', ""'"", 'n', ""'"", ',', ' ', ""'"", 'k', 'c', 'k', ""'"", ',', ' ', ""'"", 'c', 'c', ""'"", ',', ' ', ""'"", 'w', 'h', 'e', 'n', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'w', 'n', ""'"", ']']"
0,"['[', ""'"", 'f', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'g', 'n', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'c', 'l', 'l', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'p', 'r', 'c', 'l', 'l', ""'"", ',', ' ', ""'"", 'r', 'n', 'g', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'l', 'k', 'e', ""'"", ',', ' ', ""'"", 'l', 'g', ""'"", ',', ' ', ""'"", 'b', 'c', ""'"", ',', ' ', ""'"", 'w', 'e', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", 'h', ""'"", ']']"
1,"['[', ""'"", 'u', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'b', 'e', 'n', 'g', ""'"", ',', ' ', ""'"", 'c', 'n', 'c', 'e', ""'"", ',', ' ', ""'"", 'b', ""'"", ',', ' ', ""'"", 'u', 'r', ""'"", ',', ' ', ""'"", 'n', 'g', ""'"", ',', ' ', ""'"", 'e', 'r', 'v', 'c', 'e', ""'"", ',', ' ', ""'"", 'b', ""'"", ',', ' ', ""'"", 'e', 'n', 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'k', 'n', 'w', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'f', 'n', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'w', 'h', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'c', 'l', 'l', ""'"", ',', ' ', ""'"", 'f', 'r', ""'"", ',', ' ', ""'"", 'u', 'r', ""'"", ',', ' ', ""'"", 'b', 'l', 'e', ""'"", ',', ' ', ""'"", 'r', ""'"", ',', ' ', ""'"", 'l', 'n', 'l', 'n', 'e', ""'"", ',', ' ', ""'"", '0', '9', '0', '6', '4', '0', '1', '7', '3', '0', '5', ""'"", ',', ' ', ""'"", 'p', 'b', 'x', '7', '5', 'l', 'n', '7', ""'"", ']']"
1,"['[', ""'"", 'b', 'p', 'e', 'r', 'l', 'v', ""'"", ',', ' ', ""'"", 'b', 'e', 'e', 'n', ""'"", ',', ' ', ""'"", 'c', 'h', 'n', 'g', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'n', 'c', 'e', ""'"", ',', ' ', ""'"", 'e', 'p', ""'"", ',', ' ', ""'"", 'f', 'r', '£', '3', '8', ""'"", ',', ' ', ""'"", 'e', 'f', 'n', 'e', 'l', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'p', 'n', 'g', ""'"", ',', ' ', ""'"", 'n', 'w', ""'"", ',', ' ', ""'"", 'h', 'n', 'k', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'u', 'r', ""'"", ',', ' ', ""'"", 'n', 'f', 'r', 'n', ""'"", ',', ' ', ""'"", 'w', 'e', ""'"", ',', ' ', ""'"", 'w', 'l', 'l', ""'"", ',', ' ', ""'"", 'g', 'n', 'r', 'e', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'k', 'h', ""'"", ',', ' ', ""'"", 'n', 'c', 'h', 'e', 'e', 'r', ""'"", ']']"
0,"['[', ""'"", 'h', 'p', 'e', ""'"", ',', ' ', ""'"", 'u', '\\', 'x', '9', '2', 'r', 'e', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'h', 'v', 'n', 'g', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'u', 'c', 'h', ""'"", ',', ' ', ""'"", 'f', 'u', 'n', ""'"", ',', ' ', ""'"", 'w', 'h', 'u', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'e', 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'r', 'r', 'w', ""'"", ',', ' ', ""'"", 'l', 'v', 'e', ""'"", ',', ' ', ""'"", 'j', 'e', ""'"", ',', ' ', ""'"", 'x', ""'"", ']']"
0,"['[', ""'"", 'k', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'w', 'n', ""'"", ',', ' ', ""'"", 'c', 'l', 'l', ""'"", ',', ' ', ""'"", 'r', ""'"", ',', ' ', ""'"", 'u', 'r', 'b', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'n', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'k', 'n', 'w', ""'"", ',', ' ', ""'"", 'l', 'l', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'v', 'n', 'g', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'b', 'u', 'r', 'e', 'n', ""'"", ',', ' ', ""'"", 'f', 'r', ""'"", ',', ' ', ""'"", 'l', 'l', ""'"", ']']"
0,"['[', ""'"", 'v', 'e', ""'"", ',', ' ', ""'"", 'r', 'e', 'c', 'h', 'e', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'b', 'h', 'e', ""'"", ',', ' ', ""'"", 'l', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'c', 'n', ""'"", ',', ' ', ""'"", 'c', 'l', 'l', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'n', 'w', ""'"", ']']"
1,"['[', ""'"", 'l', 'n', ""'"", ',', ' ', ""'"", 'f', 'r', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'p', 'u', 'r', 'p', 'e', ""'"", ',', ' ', ""'"", 'e', 'v', 'e', 'n', ""'"", ',', ' ', ""'"", 'f', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'h', 'v', 'e', ""'"", ',', ' ', ""'"", 'b', ""'"", ',', ' ', ""'"", 'c', 'r', 'e', ""'"", ',', ' ', ""'"", 'e', 'n', 'n', ""'"", ',', ' ', ""'"", 'w', 'e', 'l', 'c', 'e', ""'"", ',', ' ', ""'"", 'c', 'l', 'l', ""'"", ',', ' ', ""'"", 'n', 'w', 'r', 'r', 'e', 'l', 'n', 'c', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", '0', '8', '7', '1', '7', '1', '1', '1', '8', '2', '1', ""'"", ']']"
0,"['[', ""'"", 'w', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'c', 'u', 'l', ""'"", ',', ' ', ""'"", 'e', 'x', ""'"", ',', ' ', ""'"", 'h', 'r', 'e', 'r', ""'"", ',', ' ', ""'"", 'h', 'n', ""'"", ',', ' ', ""'"", 'n', 'b', 'e', ""'"", ']']"
0,"['[', ""'"", ""'"", ',', ' ', ""'"", 'l', ""'"", ',', ' ', ""'"", 'f', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", 'c', 'k', 'n', 'e', ""'"", ',', ' ', ""'"", 'h', 'n', 'g', ""'"", ',', ' ', ""'"", 'g', 'n', 'g', ""'"", ',', ' ', ""'"", 'r', 'u', 'n', ""'"", ',', ' ', ""'"", 'k', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'h', 'p', 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'f', 'e', 'e', 'l', ""'"", ',', ' ', ""'"", 'b', 'e', 'e', 'r', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'l', 'l', ""'"", ']']"
1,"['[', ""'"", '8', '7', '0', '7', '7', ""'"", ',', ' ', ""'"", 'k', 'c', 'k', ""'"", ',', ' ', ""'"", 'f', 'f', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'n', 'e', 'w', ""'"", ',', ' ', ""'"", 'e', 'n', ""'"", ',', ' ', ""'"", 'w', 'h', ""'"", ',', ' ', ""'"", '2', 'w', 'k', ""'"", ',', ' ', ""'"", 'f', 'r', 'e', 'e', ""'"", ',', ' ', ""'"", 'g', 'l', ""'"", ',', ' ', ""'"", 'n', 'e', 'w', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'u', 'r', ""'"", ',', ' ', ""'"", 'b', 'l', 'e', ""'"", ',', ' ', ""'"", 'x', ""'"", ',', ' ', ""'"", 'u', 'r', ""'"", ',', ' ', ""'"", 'c', 'l', 'u', 'b', ""'"", ',', ' ', ""'"", 'n', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", '8', '7', '0', '7', '7', ""'"", ',', ' ', ""'"", 'e', 'g', ""'"", ',', ' ', ""'"", 'v', 'l', 'l', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", '8', '7', '0', '7', '7', ""'"", ']']"
0,"['[', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", 'l', 'l', ""'"", ',', ' ', ""'"", 'n', 'w', ""'"", ',', ' ', ""'"", 'w', 'e', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'e', 'e', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'e', 'v', 'e', 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'n', 'g', 'l', 'e', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'h', 'e', 'n', ""'"", ',', ' ', ""'"", 'h', 'w', ""'"", ',', ' ', ""'"", 'c', 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'w', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'u', 'n', ""'"", ',', ' ', ""'"", 'h', ""'"", ']']"
0,"['[', ""'"", 'g', ""'"", ',', ' ', ""'"", 'g', 'n', 'e', ""'"", ',', ' ', ""'"", 'f', 'e', 'r', ""'"", ',', ' ', ""'"", 'u', 'n', 'n', 'g', ""'"", ',', ' ', ""'"", 'n', 'n', 'n', 'g', ""'"", ']']"
0,"['[', ""'"", ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'p', 'l', 'e', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", 'b', 'r', ""'"", ',', ' ', ""'"", 'l', 'g', ""'"", ',', ' ', ""'"", 'r', 'e', 'l', 'g', 'u', 'l', ""'"", ']']"
0,"['[', ""'"", 'r', ""'"", ',', ' ', ""'"", 'g', ""'"", ',', ' ', ""'"", 'r', 'n', 'n', 'g', ""'"", ',', ' ', ""'"", 'h', 'p', 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'g', ""'"", ',', ' ', ""'"", 'w', 'e', 'e', 'k', 'e', 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'c', 'l', 'l', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'l', 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'k', 'n', 'w', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'w', ""'"", ',', ' ', ""'"", 'b', 'l', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'l', 'g', ""'"", ',', ' ', ""'"", 'f', 'r', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'h', 'w', 'e', 'v', 'e', 'r', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'w', 'u', 'l', ""'"", ',', ' ', ""'"", 'k', 'e', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'v', 'l', 'b', 'l', 'e', ""'"", ',', ' ', ""'"", 'b', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'f', 'e', 'b', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", 'u', 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'l', 'l', ""'"", ',', ' ', ""'"", 'q', 'u', 'e', ""'"", ',', ' ', ""'"", 'h', 'r', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'w', ""'"", ',', ' ', ""'"", 'h', 'p', 'n', 'g', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'w', 'u', 'l', ""'"", ',', ' ', ""'"", 'h', 'e', 'l', 'p', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'h', 'v', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'g', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'b', 'l', ""'"", ']']"
0,"['[', ""'"", 'h', 'u', 'r', 'r', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'u', 'p', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'n', 'e', ""'"", ']']"
